"","SNP","Trait.name","X","Chromosome","Position","P.value","maf","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","PVE"
"281","PstI.TP393536","FD",304,1,66632271,0.0000141665863871675,0.216981132075472,-0.381444697402919,0.0130096484988822,"C106+4202","PS_N","FarmCPU","FarmCPU","0.333295680235011"
"282","PstI.TP401147","CCirc_cm",276,11,3119,0.0000000427064312790895,0.0990566037735849,-0.538982613507301,0.000117656218173892,"C106+4202","PS_N","FarmCPU","FarmCPU","6.60861607218759"
"283","PstI.TP401147","SDW_kg",320,11,3119,0.0000623802099813887,0.0990566037735849,-0.46622043711891,0.0429643696246815,"C106+4202","PS_N","FarmCPU","FarmCPU","1.62398795272807"
"284","PstI.TP401430","Lg",316,10,261208,0.00000121153280293724,0.0613207547169812,0.136317486186676,0.000667554574418419,"C106+4202","PS_N","FarmCPU","FarmCPU","0.978283533331419"
"285","PstI.TP402429","CmDW_g",280,1,4990016,0.00000382677831371417,0.0707547169811321,-0.553937088096538,0.00351425808476085,"C106+4202","PS_N","FarmCPU","FarmCPU","1.69934854601026"
"286","PstI.TP411848","CmD_BI_mm",287,11,3188,0.00000265297030139272,0.476415094339623,-0.106836690866211,0.0035875017692841,"C106+4202","PS_N","FarmCPU","FarmCPU","7.32858332565018"
"287","PstI.TP411848","SDW_kg",321,11,3188,0.00000011076950259208,0.476415094339623,-0.390508708592236,0.00030516997964118,"C106+4202","PS_N","FarmCPU","FarmCPU","3.02693945103015"
"288","PstI.TP438135","GS",308,4,14593222,0.0000221551094908813,0.0754716981132075,0.217978497056988,0.020345775549126,"C106+4202","PS_N","FarmCPU","FarmCPU","15.6488428053477"
"289","PstI.TP458366","CCirc_cm",274,8,50730872,0.0000377864226834888,0.0754716981132075,-0.319416156007963,0.0260253986232529,"C106+4202","PS_N","FarmCPU","FarmCPU","0.865713867029959"
"290","PstI.TP476886","CmD_BI_mm",284,2,55394288,0.0000103645875889463,0.212264150943396,-0.151565144644807,0.00713860970188676,"C106+4202","PS_N","FarmCPU","FarmCPU","17.1723550483302"
"291","PstI.TP487645","Lg",315,9,54136565,0.0000768913429517029,0.212264150943396,0.0470870569234498,0.0264794562289927,"C106+4202","PS_N","FarmCPU","FarmCPU","15.2070450340137"
"292","PstI.TP4963","Cml_cm",299,3,65245788,0.000102072491250218,0.212264150943396,8.46224985971042,0.0468682855657251,"C106+4202","PS_N","FarmCPU","FarmCPU","3.19704333578648"
"293","PstI.TP503391","Bcirc_cm",261,2,73095782,0.00000095277921311742,0.325471698113208,-0.881861324933004,0.000524981346427698,"C106+4202","PS_N","FarmCPU","FarmCPU","0.222391125063372"
"294","PstI.TP548121","Bcirc_cm",267,9,58253929,0.000160935591550037,0.0613207547169812,1.28270489645875,0.0403070504291229,"C106+4202","PS_N","FarmCPU","FarmCPU","0.183918528151553"
"295","PstI.TP646910","CmD_LI_mm",296,11,4558,0.0000107048567158847,0.0613207547169812,0.25597913284117,0.00501941107350868,"C106+4202","PS_N","FarmCPU","FarmCPU","2.40296487553261"
"296","PstI.TP651320","CCirc_cm",272,5,35481232,0.0000604324791309794,0.254716981132076,-0.307290577867208,0.0277485800009747,"C106+4202","PS_N","FarmCPU","FarmCPU","7.71853772547872"
"297","PstI.TP65527","Bcirc_cm",268,10,60139620,0.000000337668765096384,0.235849056603774,1.14141048417535,0.000322846399090255,"C106+4202","PS_N","FarmCPU","FarmCPU","20.7819349337465"
"298","PstI.TP704244","CCirc_cm",271,3,50687892,0.00000760634467620666,0.0518867924528302,-0.519087266869632,0.0104777397914747,"C106+4202","PS_N","FarmCPU","FarmCPU","10.1109011118714"
"299","PstI.TP704244","CmD_BI_mm",286,3,50687892,0.00000390653550194276,0.0518867924528302,-0.201040091608593,0.0035875017692841,"C106+4202","PS_N","FarmCPU","FarmCPU","12.840185845827"
"300","PstI.TP704244","CmD_LI_mm",292,3,50687892,0.00000294301872780419,0.0518867924528302,-0.277986455335216,0.00270267219836685,"C106+4202","PS_N","FarmCPU","FarmCPU","12.1589183371956"
"301","PstI.TP704244","CmDW_g",281,3,50687892,0.00000293437265302068,0.0518867924528302,-0.627086870336925,0.00351425808476085,"C106+4202","PS_N","FarmCPU","FarmCPU","10.2977975723842"
"302","PstI.TP737962","CmDW_g",282,11,5096,0.000000381002603647627,0.415094339622642,0.366695649372503,0.00104966217304921,"C106+4202","PS_N","FarmCPU","FarmCPU","20.202329968024"
"303","PstI.TP737962","Cml_cm",303,11,5096,0.0000520213679759369,0.415094339622642,9.71774699129608,0.0402037817356603,"C106+4202","PS_N","FarmCPU","FarmCPU","18.2266304461158"
"304","PstI.TP745785","Cml_cm",301,6,45615805,0.00000270237903930206,0.377358490566038,-11.2167293087288,0.00372252712663859,"C106+4202","PS_N","FarmCPU","FarmCPU","6.99142059272447"
"305","PstI.TP745785","Yld",322,6,45615805,0.0000118395533642234,0.377358490566038,-0.575182911292232,0.0326179695184355,"C106+4202","PS_N","FarmCPU","FarmCPU","1"
"306","PstI.TP754866","GS",307,1,69204551,0.00000183958185073019,0.476415094339623,-0.267409689918045,0.00253402399938084,"C106+4202","PS_N","FarmCPU","FarmCPU","12.9164143938279"
"307","PstI.TP770895","Lg",310,1,13263569,0.000000508362133390426,0.122641509433962,0.0800963190951244,0.000350134419372656,"C106+4202","PS_N","FarmCPU","FarmCPU","14.8247976481109"
"308","PstI.TP771967","Cml_cm",302,10,52242723,0.000124433832998089,0.231132075471698,9.93110245907534,0.0489736014156765,"C106+4202","PS_N","FarmCPU","FarmCPU","2.15733689624619"
"309","PstI.TP774963","Bcirc_cm",263,6,1911989,0.000000618937242317423,0.169811320754717,-1.24484885432589,0.000426293025646125,"C106+4202","PS_N","FarmCPU","FarmCPU","0.71033448501647"
"310","PstI.TP77625","Lg",314,9,53718156,0.0000000810651741620606,0.127358490566038,0.0704876177298398,0.000111667277408238,"C106+4202","PS_N","FarmCPU","FarmCPU","2.73230969890656"
"311","PstI.TP788586","Bcirc_cm",265,6,57442567,0.0000175449128189966,0.358490566037736,-1.18201015078566,0.00690517640233366,"C106+4202","PS_N","FarmCPU","FarmCPU","0.00679531302150887"
"312","PstI.TP836656","FD",305,2,74973104,0.00000949440660541183,0.132075471698113,-0.586792310957682,0.0130096484988822,"C106+4202","PS_N","FarmCPU","FarmCPU","4.86044559653898"
"313","PstI.TP84880","CmD_LI_mm",289,1,63680478,0.0000051954466373236,0.14622641509434,-0.271745107678772,0.00357836387145663,"C106+4202","PS_N","FarmCPU","FarmCPU","17.1769853198146"
"314","PstI.TP961110","CmD_LI_mm",290,1,65184135,0.000045060208048979,0.160377358490566,0.151134497789052,0.0177344104535624,"C106+4202","PS_N","FarmCPU","FarmCPU","1.09555178273697"
"315","PstI.TP969142","Bcirc_cm",260,1,70558586,0.000000351556877412256,0.169811320754717,-1.20399199157502,0.000322846399090255,"C106+4202","PS_N","FarmCPU","FarmCPU","0.0223584360512813"
"316","NsiI.TP164112","Cml_cm",356,2,75774037,0.00000563371685442478,0.103448275862069,18.0139430746479,0.00148659703496134,"C116+3293","PS_N","FarmCPU","FarmCPU","0.139514939463096"
"317","NsiI.TP218789","Cml_cm",357,3,51796050,0.0000000469947380740109,0.25,12.5050999158305,0.0000330686306914123,"C116+3293","PS_N","FarmCPU","FarmCPU","2.60720683638118"
"318","NsiI.TP39740","Bcirc_cm",324,2,186613,0.00000104912471154198,0.0689655172413793,2.20546007284995,0.00221470226606512,"C116+3293","PS_N","FarmCPU","FarmCPU","0.278887520187162"
"319","NsiI.TP434679","CmN",353,3,11842346,0.0000000815082852409467,0.0991379310344828,0.298284791437232,0.0000573546633812128,"C116+3293","PS_N","FarmCPU","FarmCPU","3.81243961092027"
"320","NsiI.TP445017","Cml_cm",362,9,55901846,0.00000149418155275602,0.487068965517241,9.31564697264838,0.000450602465409708,"C116+3293","PS_N","FarmCPU","FarmCPU","7.02804263250246"
"321","NsiI.TP578256","CmD_BI_mm",347,11,16314,0.00000153494858735812,0.155172413793103,0.203242741705864,0.00324027646791299,"C116+3293","PS_N","FarmCPU","FarmCPU","22.9891563638853"
"322","NsiI.TP578256","CmDW",337,11,16314,0.0000000983039389767174,0.155172413793103,0.711544739685881,0.00020751961517985,"C116+3293","PS_N","FarmCPU","FarmCPU","22.6337504019482"
"323","NsiI.TP658897","Bcirc_cm",330,11,17214,0.00000392087727686318,0.327586206896552,0.929736473781219,0.00275899064381939,"C116+3293","PS_N","FarmCPU","FarmCPU","13.5553121976322"
"324","PstI.TP105605","Cml_cm",358,3,54845915,0.000000071445851300186,0.0862068965517241,-28.6325699080739,0.0000377055480236732,"C116+3293","PS_N","FarmCPU","FarmCPU","18.4122956756493"
"325","PstI.TP1071296","Yld",383,11,7466,0.0000250856681433233,0.146551724137931,0.880075047782782,0.0201055177304935,"C116+3293","PS_N","FarmCPU","FarmCPU","29.6272330813687"
"326","PstI.TP1096280","Yld",379,3,1833730,0.0000552734810371629,0.0732758620689655,0.860013641896751,0.0205580579736958,"C116+3293","PS_N","FarmCPU","FarmCPU","0.601871118443018"
"327","PstI.TP10996","CmD_BI_mm",344,6,57974096,0.0000985755126164547,0.120689655172414,-0.163911850064341,0.0346821511888893,"C116+3293","PS_N","FarmCPU","FarmCPU","3.19359915009429"
"328","PstI.TP10996","CmD_LI_mm",350,6,57974096,0.00000328453095279109,0.120689655172414,-0.276985008128822,0.003466822420671,"C116+3293","PS_N","FarmCPU","FarmCPU","1.85682205641637"
"329","PstI.TP10996","CmDW",335,6,57974096,0.0000339450526872897,0.120689655172414,-0.508221717489997,0.0179145015557171,"C116+3293","PS_N","FarmCPU","FarmCPU","2.65925245421353"
"330","PstI.TP10996","CmDW_g",340,6,57974096,0.000000210440412488591,0.120689655172414,-0.629361375237418,0.000444239710763416,"C116+3293","PS_N","FarmCPU","FarmCPU","2.58064532188532"
"331","PstI.TP10996","Cml_cm",359,6,57974096,0.000000000253114529920721,0.120689655172414,-26.0374849694106,0.000000267162386331321,"C116+3293","PS_N","FarmCPU","FarmCPU","1.71579691392278"
"332","PstI.TP10996","Yld_kg",385,6,57974096,0.000000472606601110422,0.120689655172414,-0.897767688943929,0.000997672534944101,"C116+3293","PS_N","FarmCPU","FarmCPU","1.45485122447843"
"333","PstI.TP110898","Yld",381,10,9880843,0.000058431240095772,0.0517241379310345,0.968370068178399,0.0205580579736958,"C116+3293","PS_N","FarmCPU","FarmCPU","3.56330222391646"
"334","PstI.TP1148558","CmDW",334,2,62049812,0.0000050862524875257,0.0517241379310345,0.960942502634614,0.00536853950058338,"C116+3293","PS_N","FarmCPU","FarmCPU","17.8657352347766"
"335","PstI.TP1148558","CmDW_g",339,2,62049812,0.000017078049441376,0.0517241379310345,0.771188160886108,0.00901294059268618,"C116+3293","PS_N","FarmCPU","FarmCPU","17.1267971364597"
"336","PstI.TP1155086","CmD_BI_mm",345,9,50004653,0.0000200195008612425,0.237068965517241,0.194978799242404,0.0115848874329463,"C116+3293","PS_N","FarmCPU","FarmCPU","15.8929071262641"
"337","PstI.TP1155086","CmDW_g",341,9,50004653,0.000000726855818658185,0.237068965517241,0.558643088600552,0.000767196316593714,"C116+3293","PS_N","FarmCPU","FarmCPU","18.1477875778285"
"338","PstI.TP1155086","Cml_cm",360,9,50004653,0.000000000000889411488125582,0.237068965517241,28.1801220087975,0.0000000018775476514331,"C116+3293","PS_N","FarmCPU","FarmCPU","16.1089180131768"
"339","PstI.TP1155086","SDW_kg",376,9,50004653,0.00000926337817583769,0.237068965517241,0.491119277178486,0.00977749566459668,"C116+3293","PS_N","FarmCPU","FarmCPU","16.0553617043034"
"340","PstI.TP1166626","Yld",380,7,5373971,0.0000285725026961063,0.172413793103448,-0.843145957153093,0.0201055177304935,"C116+3293","PS_N","FarmCPU","FarmCPU","1.7294846430321"
"341","PstI.TP1270259","FD",365,3,73055182,0.0000188067065810338,0.168103448275862,-0.569532023251686,0.00992523939814059,"C116+3293","PS_N","FarmCPU","FarmCPU","16.5653285678164"
"342","PstI.TP142256","SDW_kg",377,11,1187,0.0000331183303965716,0.202586206896552,-0.35318078441394,0.0233042651557209,"C116+3293","PS_N","FarmCPU","FarmCPU","0.510635956213056"
"343","PstI.TP171713","GS",370,4,6902976,0.00000109023419711625,0.0560344827586207,-0.369589717198249,0.000575371097528101,"C116+3293","PS_N","FarmCPU","FarmCPU","20.4391638217941"
"344","PstI.TP208272","FD",366,6,53679758,0.000003214556447884,0.370689655172414,-0.355960420540286,0.00339296433074156,"C116+3293","PS_N","FarmCPU","FarmCPU","6.97515875350452"
"345","PstI.TP217199","CmN",352,1,78396312,0.00000170462759537813,0.0560344827586207,-0.363855383661937,0.000899617213460808,"C116+3293","PS_N","FarmCPU","FarmCPU","15.8222184199787"
"346","PstI.TP267509","GS",373,9,51633931,0.0000257214455326504,0.0603448275862069,0.310967014735815,0.00904966191990417,"C116+3293","PS_N","FarmCPU","FarmCPU","0.652500107800627"
"347","PstI.TP287063","GS",371,5,36574210,0.0000448682103717778,0.0517241379310345,0.289878216304115,0.0135309702992604,"C116+3293","PS_N","FarmCPU","FarmCPU","26.3471545957574"
"348","PstI.TP292268","CCirc_cm",332,5,3450082,0.00000176428991166784,0.0775862068965517,0.586409354711247,0.00372441600353081,"C116+3293","PS_N","FarmCPU","FarmCPU","1.0491714144962"
"349","PstI.TP292268","CmN",354,5,3450082,0.00000000790211953366126,0.0775862068965517,0.471590557164836,0.0000160420895319684,"C116+3293","PS_N","FarmCPU","FarmCPU","2.79629268107726"
"350","PstI.TP292777","GS",372,7,64227793,0.00000271118750548002,0.0517241379310345,0.310660149884875,0.00114466336481366,"C116+3293","PS_N","FarmCPU","FarmCPU","10.1310276656459"
"351","PstI.TP299726","CmDW",336,9,2970040,0.000117206237259046,0.0646551724137931,-0.606423806505566,0.0494844733707692,"C116+3293","PS_N","FarmCPU","FarmCPU","0.991336089651804"
"352","PstI.TP308053","CCirc_cm",331,1,8330660,0.00000635996810007735,0.107758620689655,-0.42615826151045,0.00671294632963164,"C116+3293","PS_N","FarmCPU","FarmCPU","15.7225029148074"
"353","PstI.TP324568","CmD_BI_mm",342,1,72175111,0.0000892016147073109,0.107758620689655,-0.172466091088851,0.0346821511888893,"C116+3293","PS_N","FarmCPU","FarmCPU","3.72965779135397"
"354","PstI.TP384804","CmD_BI_mm",343,2,65029446,0.0000153410161419014,0.426724137931034,-0.133056246731988,0.0115848874329463,"C116+3293","PS_N","FarmCPU","FarmCPU","1.1484064585278"
"355","PstI.TP417865","FD",363,1,2030761,0.00000142321133777934,0.362068965517241,0.567850443591075,0.00300439913405219,"C116+3293","PS_N","FarmCPU","FarmCPU","3.80295637232959"
"356","PstI.TP426528","Bcirc_cm",327,2,75226780,0.0000175719132293552,0.387931034482759,1.10811938277196,0.00741886176543377,"C116+3293","PS_N","FarmCPU","FarmCPU","20.0200003596999"
"357","PstI.TP452173","Yld",378,2,10527282,0.0000454599866509587,0.478448275862069,-0.489517188815447,0.0205580579736958,"C116+3293","PS_N","FarmCPU","FarmCPU","0.467707893171547"
"358","PstI.TP457393","CmDW",333,1,60097068,0.00000838832653187156,0.219827586206897,-0.425348596066941,0.00590258576959362,"C116+3293","PS_N","FarmCPU","FarmCPU","18.3676319671925"
"359","PstI.TP457393","CmN",351,1,60097068,0.0000000151985689549677,0.219827586206897,-0.334053556102951,0.0000160420895319684,"C116+3293","PS_N","FarmCPU","FarmCPU","25.8045115017011"
"360","PstI.TP457393","Yld_kg",384,1,60097068,0.0000268614135332089,0.219827586206897,-0.7547584424654,0.028352221984302,"C116+3293","PS_N","FarmCPU","FarmCPU","26.8362298506347"
"361","PstI.TP470828","FD",367,11,3576,0.0000756525404787712,0.125,0.459281819915358,0.0319405025901372,"C116+3293","PS_N","FarmCPU","FarmCPU","0.590729958217625"
"362","PstI.TP478050","GS",369,3,63462498,0.0000000291905048439487,0.0560344827586207,0.460506738912506,0.0000552796224645491,"C116+3293","PS_N","FarmCPU","FarmCPU","36.1972798193788"
"363","PstI.TP510424","CmD_BI_mm",346,10,7091437,0.0000219514683712863,0.129310344827586,-0.164489182719781,0.0115848874329463,"C116+3293","PS_N","FarmCPU","FarmCPU","10.0626554006885"
"364","PstI.TP529090","GS",374,11,3947,0.0000000523729251203686,0.0948275862068966,0.306716927233746,0.0000552796224645491,"C116+3293","PS_N","FarmCPU","FarmCPU","1.33877868755705"
"365","PstI.TP663427","Bcirc_cm",323,1,70529598,0.00000299380304245881,0.0775862068965517,1.83181292256287,0.00275899064381939,"C116+3293","PS_N","FarmCPU","FarmCPU","0.251291747183558"
"366","PstI.TP703969","Cml_cm",355,1,80877289,0.00000126514403497844,0.116379310344828,21.2787470041042,0.000445119842973248,"C116+3293","PS_N","FarmCPU","FarmCPU","1.4678995722077"
"367","PstI.TP710636","CmD_LI_mm",349,6,45894338,0.0000476041813773903,0.193965517241379,0.222959497937795,0.0334974756292236,"C116+3293","PS_N","FarmCPU","FarmCPU","18.1808078128745"
"368","PstI.TP745087","FD",364,3,71534823,0.0000174191177916068,0.301724137931034,-0.314253672360519,0.00992523939814059,"C116+3293","PS_N","FarmCPU","FarmCPU","1.15518428536278"
"369","PstI.TP751721","Cml_cm",361,9,50513395,0.000000195533546217824,0.15948275862069,13.8868886210399,0.0000825542632131653,"C116+3293","PS_N","FarmCPU","FarmCPU","7.40586946488887"
"370","PstI.TP774963","Bcirc_cm",329,6,1911989,0.0000468670152814449,0.163793103448276,-1.21726769234605,0.0123670336573913,"C116+3293","PS_N","FarmCPU","FarmCPU","1.01935177436606"
"371","PstI.TP790069","Bcirc_cm",325,2,699673,0.0000103144211295956,0.275862068965517,1.42986913981077,0.00544343575114408,"C116+3293","PS_N","FarmCPU","FarmCPU","22.4490000418029"
"372","PstI.TP797083","SDW_kg",375,3,58432596,0.0000000151445976194141,0.0991379310344828,-0.739755197199013,0.0000319702455745832,"C116+3293","PS_N","FarmCPU","FarmCPU","4.68477169249293"
"373","PstI.TP805461","CmDW_g",338,1,71344044,0.000014396095690521,0.422413793103448,0.275203139427573,0.00901294059268618,"C116+3293","PS_N","FarmCPU","FarmCPU","0.845163255227864"
"374","PstI.TP834454","Yld_kg",386,11,5776,0.0000483055691055469,0.0775862068965517,-1.08295124206426,0.0339910187939365,"C116+3293","PS_N","FarmCPU","FarmCPU","10.7882086160291"
"375","PstI.TP838455","Bcirc_cm",326,2,64681502,0.0000390298279320642,0.448275862068966,-0.695266030298976,0.0117702809663696,"C116+3293","PS_N","FarmCPU","FarmCPU","6.61393902678856"
"376","PstI.TP84880","GS",368,1,63680478,0.000000679753014842215,0.133620689655172,-0.280333537425674,0.000478319538110639,"C116+3293","PS_N","FarmCPU","FarmCPU","1.88779970503953"
"377","PstI.TP852023","Bcirc_cm",328,4,51121423,0.0000360186463435055,0.0646551724137931,1.83063989723196,0.0117702809663696,"C116+3293","PS_N","FarmCPU","FarmCPU","8.73258617196108"
"378","PstI.TP897375","Yld",382,11,6255,0.00000328338414478954,0.0646551724137931,1.08016737370903,0.00693122392965072,"C116+3293","PS_N","FarmCPU","FarmCPU","4.27974924214749"
"379","PstI.TP961110","CmD_LI_mm",348,1,65184135,0.000000126764932149013,0.155172413793103,0.262706077221991,0.000267600771766566,"C116+3293","PS_N","FarmCPU","FarmCPU","1.23618182375333"
"380","NsiI.TP34193","Cml_cm",432,6,47900218,0.0000424924422825926,0.141129032258065,13.15085064948,0.0293864067495561,"C124+2560","PS_N","FarmCPU","FarmCPU","7.78396091286643"
"381","NsiI.TP39895","Yld_kg",464,11,9610,0.000000475707288161942,0.274193548387097,-0.530642453117781,0.000385322903411173,"C124+2560","PS_N","FarmCPU","FarmCPU","0.582290615062694"
"382","NsiI.TP434679","CmN",424,3,11842346,0.0000833199432742266,0.108870967741935,0.204840201643783,0.0192826154434639,"C124+2560","PS_N","FarmCPU","FarmCPU","4.9183194414971"
"383","NsiI.TP51047","CmD_BI_mm",409,2,13453548,0.000109121714184276,0.0645161290322581,-0.208817479870193,0.0294628628297545,"C124+2560","PS_N","FarmCPU","FarmCPU","17.7774112364917"
"384","NsiI.TP57283","Yld",452,6,49505312,0.0000161320972369057,0.129032258064516,-0.879499629778201,0.00519360213209332,"C124+2560","PS_N","FarmCPU","FarmCPU","5.72422247705635"
"385","NsiI.TP648509","Bcirc_cm",389,10,41353679,0.0000276393209464974,0.0564516129032258,-1.738090789875,0.0416825059511599,"C124+2560","PS_N","FarmCPU","FarmCPU","0.927915576044146"
"386","NsiI.TP648509","CmD_LI_mm",420,10,41353679,0.0000113892721023723,0.0564516129032258,-0.281757476695295,0.00534018973449733,"C124+2560","PS_N","FarmCPU","FarmCPU","5.05614624723581"
"387","NsiI.TP648509","CmDW_g",406,10,41353679,0.0000659438045666685,0.0564516129032258,-0.541054329927159,0.0213657926796006,"C124+2560","PS_N","FarmCPU","FarmCPU","7.40310361069265"
"388","NsiI.TP648509","Yld",456,10,41353679,0.0000192355634521975,0.0564516129032258,-1.04627801034307,0.00519360213209332,"C124+2560","PS_N","FarmCPU","FarmCPU","2.53239264031753"
"389","NsiI.TP766057","CmD_LI_mm",419,7,61710211,0.00000150955999174155,0.104838709677419,-0.290931736662827,0.00244548718662131,"C124+2560","PS_N","FarmCPU","FarmCPU","0.322187817479411"
"390","NsiI.TP827851","CCirc_cm",391,4,12330408,0.0000122292285742142,0.0564516129032258,0.878421436886105,0.0099056751451135,"C124+2560","PS_N","FarmCPU","FarmCPU","21.4239750445843"
"391","NsiI.TP827851","CmDW",396,4,12330408,0.000000349901404384694,0.0564516129032258,1.10950545799304,0.000283420137551602,"C124+2560","PS_N","FarmCPU","FarmCPU","20.1529432222773"
"392","NsiI.TP827851","CmDW_g",403,4,12330408,0.00000000411919248590899,0.0564516129032258,1.01804590741112,0.00000333654591358628,"C124+2560","PS_N","FarmCPU","FarmCPU","20.4698331424873"
"393","NsiI.TP827851","CmN",425,4,12330408,0.0000000000697595855795785,0.0564516129032258,0.673469332777468,0.0000000376701762129724,"C124+2560","PS_N","FarmCPU","FarmCPU","26.7200920845817"
"394","NsiI.TP827851","Yld",451,4,12330408,0.0000000741208062625707,0.0564516129032258,1.60586583682091,0.000120075706145365,"C124+2560","PS_N","FarmCPU","FarmCPU","23.4693404001226"
"395","NsiI.TP827851","Yld_kg",461,4,12330408,0.0000000651140601334702,0.0564516129032258,1.45481921003025,0.000105484777416222,"C124+2560","PS_N","FarmCPU","FarmCPU","23.9321339694391"
"396","PstI.TP1014210","GS",443,11,7040,0.0000000156406608073796,0.0564516129032258,-0.411505839952836,0.000025337870507955,"C124+2560","PS_N","FarmCPU","FarmCPU","40.9481909717691"
"397","PstI.TP1025634","CmN",423,2,71277610,0.00015220457819822,0.0685483870967742,0.243421578454323,0.0293709512470599,"C124+2560","PS_N","FarmCPU","FarmCPU","6.53378211223659"
"398","PstI.TP1032333","Bcirc_cm",388,3,3528771,0.0000514598838903209,0.141129032258065,1.26880065648903,0.0416825059511599,"C124+2560","PS_N","FarmCPU","FarmCPU","22.2127482179624"
"399","PstI.TP105605","Cml_cm",431,3,54845915,0.0000684987209939826,0.0806451612903226,-17.5203599382981,0.0293864067495561,"C124+2560","PS_N","FarmCPU","FarmCPU","17.9438933708658"
"400","PstI.TP1064534","CmD_BI_mm",411,3,1870807,0.000200816989210251,0.0685483870967742,-0.177473762326611,0.0406654403150758,"C124+2560","PS_N","FarmCPU","FarmCPU","1.29460479581959"
"401","PstI.TP1071296","Cml_cm",433,11,7466,0.0000125166549920613,0.149193548387097,11.9397411327651,0.0202769810871393,"C124+2560","PS_N","FarmCPU","FarmCPU","17.8005761006488"
"402","PstI.TP1155086","CmD_BI_mm",414,9,50004653,0.000000635676824493219,0.233870967741935,0.220378997903083,0.000343265485226338,"C124+2560","PS_N","FarmCPU","FarmCPU","17.9816181685934"
"403","PstI.TP1155086","CmDW",398,9,50004653,0.00000107639756435345,0.233870967741935,0.647456751637572,0.000543908923176325,"C124+2560","PS_N","FarmCPU","FarmCPU","19.5908619238672"
"404","PstI.TP1155086","CmDW_g",405,9,50004653,0.000000000672117196165345,0.233870967741935,0.701102138405187,0.00000108882985778786,"C124+2560","PS_N","FarmCPU","FarmCPU","20.4872503873803"
"405","PstI.TP1155086","Yld",455,9,50004653,0.0000102029870589882,0.233870967741935,0.848916412509067,0.00413220975889022,"C124+2560","PS_N","FarmCPU","FarmCPU","18.8352609398615"
"406","PstI.TP171713","GS",438,4,6902976,0.000000483516417550641,0.0685483870967742,-0.302186458283048,0.000391648298216019,"C124+2560","PS_N","FarmCPU","FarmCPU","23.2171826073227"
"407","PstI.TP176880","GS",434,1,28241729,0.0000244199023656697,0.0685483870967742,-0.219954161013481,0.00565146311891213,"C124+2560","PS_N","FarmCPU","FarmCPU","26.5120171982111"
"408","PstI.TP292268","CmN",426,5,3450082,0.000000000043795531170173,0.0887096774193549,0.491052138184129,0.0000000354743802478401,"C124+2560","PS_N","FarmCPU","FarmCPU","0.0169065062552492"
"409","PstI.TP292777","CmN",429,7,64227793,0.0000139751376858547,0.0524193548387096,0.279530633546822,0.00452794461021692,"C124+2560","PS_N","FarmCPU","FarmCPU","5.34604410291305"
"410","PstI.TP30555","Yld",454,6,58396527,0.00000152263350957018,0.205645161290323,0.924954072666708,0.000822222095167897,"C124+2560","PS_N","FarmCPU","FarmCPU","0.622360624807062"
"411","PstI.TP315072","SDW_kg",448,8,3139123,0.000119227148462957,0.366935483870968,0.258285307058833,0.0386295961019981,"C124+2560","PS_N","FarmCPU","FarmCPU","0.603340671199949"
"412","PstI.TP31637","SDW_kg",449,11,249,0.0000149350136551626,0.286290322580645,-0.263861001600644,0.0080649073737878,"C124+2560","PS_N","FarmCPU","FarmCPU","0.980043192091567"
"413","PstI.TP317521","GS",440,4,66042591,0.000203955131980919,0.145161290322581,0.182721547481852,0.0330407313809089,"C124+2560","PS_N","FarmCPU","FarmCPU","1.87734313139779"
"414","PstI.TP350262","CmDW_g",404,8,2905616,0.000241228463431083,0.483870967741935,0.263614526131575,0.0488487638447943,"C124+2560","PS_N","FarmCPU","FarmCPU","1.01524103046093"
"415","PstI.TP384804","CmDW_g",402,2,65029446,0.0000145368895376673,0.419354838709677,-0.362012408937712,0.00588744026275526,"C124+2560","PS_N","FarmCPU","FarmCPU","0.00130491590379789"
"416","PstI.TP401147","CCirc_cm",392,11,3119,0.0000823846692440511,0.0967741935483871,-0.451017923509706,0.0444877213917876,"C124+2560","PS_N","FarmCPU","FarmCPU","4.10756694379296"
"417","PstI.TP401147","Yld",457,11,3119,0.0000563821221565364,0.0967741935483871,-0.779680731599962,0.0130484339847984,"C124+2560","PS_N","FarmCPU","FarmCPU","0.401718603234998"
"418","PstI.TP401147","Yld_kg",463,11,3119,0.00000406494450017631,0.0967741935483871,-0.910629343420477,0.00219507003009521,"C124+2560","PS_N","FarmCPU","FarmCPU","0.905229563076888"
"419","PstI.TP404112","GS",439,4,61296221,0.0000158612718546229,0.0887096774193549,0.256095779299538,0.00428254340074818,"C124+2560","PS_N","FarmCPU","FarmCPU","23.8905979235537"
"420","PstI.TP418863","CmN",427,6,59970341,0.0000587709129740345,0.100806451612903,0.223456112552225,0.0158681465029893,"C124+2560","PS_N","FarmCPU","FarmCPU","0.152896623860094"
"421","PstI.TP454285","CmD_BI_mm",410,2,63153549,0.000138908227468324,0.0645161290322581,0.26715375850908,0.0321473326426693,"C124+2560","PS_N","FarmCPU","FarmCPU","11.4455677716501"
"422","PstI.TP457393","CmD_LI_mm",416,1,60097068,0.0000131856536654255,0.245967741935484,-0.183240509245633,0.00534018973449733,"C124+2560","PS_N","FarmCPU","FarmCPU","21.26087308876"
