"","Name","Chromosome","Position","P.value","maf","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name"
"314","PstI.TP77625",9,53718156,0.0000000810651741620606,0.127358490566038,0.0704876177298398,0.000111667277408238,"C106+4202","PS_N","FarmCPU","FarmCPU","Lg"
"315","PstI.TP487645",9,54136565,0.0000768913429517029,0.212264150943396,0.0470870569234498,0.0264794562289927,"C106+4202","PS_N","FarmCPU","FarmCPU","Lg"
"316","PstI.TP401430",10,261208,0.00000121153280293724,0.0613207547169812,0.136317486186676,0.000667554574418419,"C106+4202","PS_N","FarmCPU","FarmCPU","Lg"
"317","PstI.TP218134",11,1777,0.0000661660280824432,0.0518867924528302,-0.065475799115095,0.0260410581953044,"C106+4202","PS_N","FarmCPU","FarmCPU","Lg"
"318","PstI.TP166501",1,18793961,0.0000287940104783735,0.150943396226415,-0.392784091682687,0.0264424996226397,"C106+4202","PS_N","FarmCPU","FarmCPU","SDW_kg"
"319","PstI.TP315072",8,3139123,0.00000149472958995781,0.377358490566038,0.345981513966505,0.00205899001016688,"C106+4202","PS_N","FarmCPU","FarmCPU","SDW_kg"
"320","PstI.TP401147",11,3119,0.0000623802099813887,0.0990566037735849,-0.46622043711891,0.0429643696246815,"C106+4202","PS_N","FarmCPU","FarmCPU","SDW_kg"
"321","PstI.TP411848",11,3188,0.00000011076950259208,0.476415094339623,-0.390508708592236,0.00030516997964118,"C106+4202","PS_N","FarmCPU","FarmCPU","SDW_kg"
"322","PstI.TP745785",6,45615805,0.0000118395533642234,0.377358490566038,-0.575182911292232,0.0326179695184355,"C106+4202","PS_N","FarmCPU","FarmCPU","Yld"
"323","PstI.TP663427",1,70529598,0.00000299380304245881,0.0775862068965517,1.83181292256287,0.00275899064381939,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"324","NsiI.TP39740",2,186613,0.00000104912471154198,0.0689655172413793,2.20546007284995,0.00221470226606512,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"325","PstI.TP790069",2,699673,0.0000103144211295956,0.275862068965517,1.42986913981077,0.00544343575114408,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"326","PstI.TP838455",2,64681502,0.0000390298279320642,0.448275862068966,-0.695266030298976,0.0117702809663696,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"327","PstI.TP426528",2,75226780,0.0000175719132293552,0.387931034482759,1.10811938277196,0.00741886176543377,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"328","PstI.TP852023",4,51121423,0.0000360186463435055,0.0646551724137931,1.83063989723196,0.0117702809663696,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"329","PstI.TP774963",6,1911989,0.0000468670152814449,0.163793103448276,-1.21726769234605,0.0123670336573913,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"330","NsiI.TP658897",11,17214,0.00000392087727686318,0.327586206896552,0.929736473781219,0.00275899064381939,"C116+3293","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"331","PstI.TP308053",1,8330660,0.00000635996810007735,0.107758620689655,-0.42615826151045,0.00671294632963164,"C116+3293","PS_N","FarmCPU","FarmCPU","CCirc_cm"
"332","PstI.TP292268",5,3450082,0.00000176428991166784,0.0775862068965517,0.586409354711247,0.00372441600353081,"C116+3293","PS_N","FarmCPU","FarmCPU","CCirc_cm"
"333","PstI.TP457393",1,60097068,0.00000838832653187156,0.219827586206897,-0.425348596066941,0.00590258576959362,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW"
"334","PstI.TP1148558",2,62049812,0.0000050862524875257,0.0517241379310345,0.960942502634614,0.00536853950058338,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW"
"335","PstI.TP10996",6,57974096,0.0000339450526872897,0.120689655172414,-0.508221717489997,0.0179145015557171,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW"
"336","PstI.TP299726",9,2970040,0.000117206237259046,0.0646551724137931,-0.606423806505566,0.0494844733707692,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW"
"337","NsiI.TP578256",11,16314,0.0000000983039389767174,0.155172413793103,0.711544739685881,0.00020751961517985,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW"
"338","PstI.TP805461",1,71344044,0.000014396095690521,0.422413793103448,0.275203139427573,0.00901294059268618,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW_g"
"339","PstI.TP1148558",2,62049812,0.000017078049441376,0.0517241379310345,0.771188160886108,0.00901294059268618,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW_g"
"340","PstI.TP10996",6,57974096,0.000000210440412488591,0.120689655172414,-0.629361375237418,0.000444239710763416,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW_g"
"341","PstI.TP1155086",9,50004653,0.000000726855818658185,0.237068965517241,0.558643088600552,0.000767196316593714,"C116+3293","PS_N","FarmCPU","FarmCPU","CmDW_g"
"342","PstI.TP324568",1,72175111,0.0000892016147073109,0.107758620689655,-0.172466091088851,0.0346821511888893,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"343","PstI.TP384804",2,65029446,0.0000153410161419014,0.426724137931034,-0.133056246731988,0.0115848874329463,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"344","PstI.TP10996",6,57974096,0.0000985755126164547,0.120689655172414,-0.163911850064341,0.0346821511888893,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"345","PstI.TP1155086",9,50004653,0.0000200195008612425,0.237068965517241,0.194978799242404,0.0115848874329463,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"346","PstI.TP510424",10,7091437,0.0000219514683712863,0.129310344827586,-0.164489182719781,0.0115848874329463,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"347","NsiI.TP578256",11,16314,0.00000153494858735812,0.155172413793103,0.203242741705864,0.00324027646791299,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"348","PstI.TP961110",1,65184135,0.000000126764932149013,0.155172413793103,0.262706077221991,0.000267600771766566,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"349","PstI.TP710636",6,45894338,0.0000476041813773903,0.193965517241379,0.222959497937795,0.0334974756292236,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"350","PstI.TP10996",6,57974096,0.00000328453095279109,0.120689655172414,-0.276985008128822,0.003466822420671,"C116+3293","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"351","PstI.TP457393",1,60097068,0.0000000151985689549677,0.219827586206897,-0.334053556102951,0.0000160420895319684,"C116+3293","PS_N","FarmCPU","FarmCPU","CmN"
"352","PstI.TP217199",1,78396312,0.00000170462759537813,0.0560344827586207,-0.363855383661937,0.000899617213460808,"C116+3293","PS_N","FarmCPU","FarmCPU","CmN"
"353","NsiI.TP434679",3,11842346,0.0000000815082852409467,0.0991379310344828,0.298284791437232,0.0000573546633812128,"C116+3293","PS_N","FarmCPU","FarmCPU","CmN"
"354","PstI.TP292268",5,3450082,0.00000000790211953366126,0.0775862068965517,0.471590557164836,0.0000160420895319684,"C116+3293","PS_N","FarmCPU","FarmCPU","CmN"
"355","PstI.TP703969",1,80877289,0.00000126514403497844,0.116379310344828,21.2787470041042,0.000445119842973248,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"356","NsiI.TP164112",2,75774037,0.00000563371685442478,0.103448275862069,18.0139430746479,0.00148659703496134,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"357","NsiI.TP218789",3,51796050,0.0000000469947380740109,0.25,12.5050999158305,0.0000330686306914123,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"358","PstI.TP105605",3,54845915,0.000000071445851300186,0.0862068965517241,-28.6325699080739,0.0000377055480236732,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"359","PstI.TP10996",6,57974096,0.000000000253114529920721,0.120689655172414,-26.0374849694106,0.000000267162386331321,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"360","PstI.TP1155086",9,50004653,0.000000000000889411488125582,0.237068965517241,28.1801220087975,0.0000000018775476514331,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"361","PstI.TP751721",9,50513395,0.000000195533546217824,0.15948275862069,13.8868886210399,0.0000825542632131653,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"362","NsiI.TP445017",9,55901846,0.00000149418155275602,0.487068965517241,9.31564697264838,0.000450602465409708,"C116+3293","PS_N","FarmCPU","FarmCPU","Cml_cm"
"363","PstI.TP417865",1,2030761,0.00000142321133777934,0.362068965517241,0.567850443591075,0.00300439913405219,"C116+3293","PS_N","FarmCPU","FarmCPU","FD"
"364","PstI.TP745087",3,71534823,0.0000174191177916068,0.301724137931034,-0.314253672360519,0.00992523939814059,"C116+3293","PS_N","FarmCPU","FarmCPU","FD"
"365","PstI.TP1270259",3,73055182,0.0000188067065810338,0.168103448275862,-0.569532023251686,0.00992523939814059,"C116+3293","PS_N","FarmCPU","FarmCPU","FD"
"366","PstI.TP208272",6,53679758,0.000003214556447884,0.370689655172414,-0.355960420540286,0.00339296433074156,"C116+3293","PS_N","FarmCPU","FarmCPU","FD"
"367","PstI.TP470828",11,3576,0.0000756525404787712,0.125,0.459281819915358,0.0319405025901372,"C116+3293","PS_N","FarmCPU","FarmCPU","FD"
"368","PstI.TP84880",1,63680478,0.000000679753014842215,0.133620689655172,-0.280333537425674,0.000478319538110639,"C116+3293","PS_N","FarmCPU","FarmCPU","GS"
"369","PstI.TP478050",3,63462498,0.0000000291905048439487,0.0560344827586207,0.460506738912506,0.0000552796224645491,"C116+3293","PS_N","FarmCPU","FarmCPU","GS"
"370","PstI.TP171713",4,6902976,0.00000109023419711625,0.0560344827586207,-0.369589717198249,0.000575371097528101,"C116+3293","PS_N","FarmCPU","FarmCPU","GS"
"371","PstI.TP287063",5,36574210,0.0000448682103717778,0.0517241379310345,0.289878216304115,0.0135309702992604,"C116+3293","PS_N","FarmCPU","FarmCPU","GS"
"372","PstI.TP292777",7,64227793,0.00000271118750548002,0.0517241379310345,0.310660149884875,0.00114466336481366,"C116+3293","PS_N","FarmCPU","FarmCPU","GS"
"373","PstI.TP267509",9,51633931,0.0000257214455326504,0.0603448275862069,0.310967014735815,0.00904966191990417,"C116+3293","PS_N","FarmCPU","FarmCPU","GS"
"374","PstI.TP529090",11,3947,0.0000000523729251203686,0.0948275862068966,0.306716927233746,0.0000552796224645491,"C116+3293","PS_N","FarmCPU","FarmCPU","GS"
"375","PstI.TP797083",3,58432596,0.0000000151445976194141,0.0991379310344828,-0.739755197199013,0.0000319702455745832,"C116+3293","PS_N","FarmCPU","FarmCPU","SDW_kg"
"376","PstI.TP1155086",9,50004653,0.00000926337817583769,0.237068965517241,0.491119277178486,0.00977749566459668,"C116+3293","PS_N","FarmCPU","FarmCPU","SDW_kg"
"377","PstI.TP142256",11,1187,0.0000331183303965716,0.202586206896552,-0.35318078441394,0.0233042651557209,"C116+3293","PS_N","FarmCPU","FarmCPU","SDW_kg"
"378","PstI.TP452173",2,10527282,0.0000454599866509587,0.478448275862069,-0.489517188815447,0.0205580579736958,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld"
"379","PstI.TP1096280",3,1833730,0.0000552734810371629,0.0732758620689655,0.860013641896751,0.0205580579736958,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld"
"380","PstI.TP1166626",7,5373971,0.0000285725026961063,0.172413793103448,-0.843145957153093,0.0201055177304935,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld"
"381","PstI.TP110898",10,9880843,0.000058431240095772,0.0517241379310345,0.968370068178399,0.0205580579736958,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld"
"382","PstI.TP897375",11,6255,0.00000328338414478954,0.0646551724137931,1.08016737370903,0.00693122392965072,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld"
"383","PstI.TP1071296",11,7466,0.0000250856681433233,0.146551724137931,0.880075047782782,0.0201055177304935,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld"
"384","PstI.TP457393",1,60097068,0.0000268614135332089,0.219827586206897,-0.7547584424654,0.028352221984302,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld_kg"
"385","PstI.TP10996",6,57974096,0.000000472606601110422,0.120689655172414,-0.897767688943929,0.000997672534944101,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld_kg"
"386","PstI.TP834454",11,5776,0.0000483055691055469,0.0775862068965517,-1.08295124206426,0.0339910187939365,"C116+3293","PS_N","FarmCPU","FarmCPU","Yld_kg"
"387","PstI.TP85647",10,60886778,0.0000000421497841677002,0.0524193548387096,-1.1037890514506,0.0000682826503516743,"C124+2560","PS_N","FarmCPU","FarmCPU","AIL"
"388","PstI.TP1032333",3,3528771,0.0000514598838903209,0.141129032258065,1.26880065648903,0.0416825059511599,"C124+2560","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"389","NsiI.TP648509",10,41353679,0.0000276393209464974,0.0564516129032258,-1.738090789875,0.0416825059511599,"C124+2560","PS_N","FarmCPU","FarmCPU","Bcirc_cm"
"390","PstI.TP993272",2,58286678,0.00000204418154527105,0.451612903225806,-1.07606167064471,0.0033115741033391,"C124+2560","PS_N","FarmCPU","FarmCPU","CCirc_cm"
"391","NsiI.TP827851",4,12330408,0.0000122292285742142,0.0564516129032258,0.878421436886105,0.0099056751451135,"C124+2560","PS_N","FarmCPU","FarmCPU","CCirc_cm"
"392","PstI.TP401147",11,3119,0.0000823846692440511,0.0967741935483871,-0.451017923509706,0.0444877213917876,"C124+2560","PS_N","FarmCPU","FarmCPU","CCirc_cm"
"393","PstI.TP459121",1,78162835,0.0000013429849954971,0.0685483870967742,-0.784210292599647,0.000543908923176325,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW"
"394","PstI.TP844985",2,58637331,0.000000002483055085798,0.0967741935483871,-1.08280013244451,0.00000402254923899276,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW"
"395","PstI.TP988947",2,76243149,0.0000216745826190448,0.0645161290322581,-0.827671184516086,0.00702256476857051,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW"
"396","NsiI.TP827851",4,12330408,0.000000349901404384694,0.0564516129032258,1.10950545799304,0.000283420137551602,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW"
"397","PstI.TP710636",6,45894338,0.000111544591148706,0.189516129032258,0.477702376164922,0.0301170396101506,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW"
"398","PstI.TP1155086",9,50004653,0.00000107639756435345,0.233870967741935,0.647456751637572,0.000543908923176325,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW"
"399","PstI.TP457393",1,60097068,0.0000840938523820173,0.245967741935484,-0.328313624392169,0.0227053401431447,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"400","PstI.TP459121",1,78162835,0.00018210936205438,0.0685483870967742,-0.513620783978437,0.0421453095040137,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"401","PstI.TP844985",2,58637331,0.00000218897729791387,0.0967741935483871,-0.705662846893385,0.00118204774087349,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"402","PstI.TP384804",2,65029446,0.0000145368895376673,0.419354838709677,-0.362012408937712,0.00588744026275526,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"403","NsiI.TP827851",4,12330408,0.00000000411919248590899,0.0564516129032258,1.01804590741112,0.00000333654591358628,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"404","PstI.TP350262",8,2905616,0.000241228463431083,0.483870967741935,0.263614526131575,0.0488487638447943,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"405","PstI.TP1155086",9,50004653,0.000000000672117196165345,0.233870967741935,0.701102138405187,0.00000108882985778786,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"406","NsiI.TP648509",10,41353679,0.0000659438045666685,0.0564516129032258,-0.541054329927159,0.0213657926796006,"C124+2560","PS_N","FarmCPU","FarmCPU","CmDW_g"
"407","PstI.TP761935",1,22258955,0.00000011834654223768,0.0564516129032258,0.327585699221568,0.0000958606992125208,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"408","PstI.TP459121",1,78162835,0.00000000000890928046223527,0.0685483870967742,-0.456508591524814,0.0000000144330343488211,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"409","NsiI.TP51047",2,13453548,0.000109121714184276,0.0645161290322581,-0.208817479870193,0.0294628628297545,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"410","PstI.TP454285",2,63153549,0.000138908227468324,0.0645161290322581,0.26715375850908,0.0321473326426693,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"411","PstI.TP1064534",3,1870807,0.000200816989210251,0.0685483870967742,-0.177473762326611,0.0406654403150758,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"412","PstI.TP478050",3,63462498,0.000261381913767952,0.0645161290322581,-0.195880219307916,0.0470487444782314,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"413","PstI.TP474390",7,15569290,0.000003633718229824,0.30241935483871,0.150108020322393,0.00147165588307872,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"414","PstI.TP1155086",9,50004653,0.000000635676824493219,0.233870967741935,0.220378997903083,0.000343265485226338,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"415","PstI.TP705377",11,4888,0.000062108798224207,0.245967741935484,-0.11831228579917,0.0201232506246431,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_BI_mm"
"416","PstI.TP457393",1,60097068,0.0000131856536654255,0.245967741935484,-0.183240509245633,0.00534018973449733,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"417","PstI.TP961110",1,65184135,0.00000459382334318082,0.145161290322581,0.218767810914302,0.00372099690797646,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"418","PstI.TP906726",3,3716611,0.0000583837646407778,0.0604838709677419,0.265474199754282,0.018916339743612,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"419","NsiI.TP766057",7,61710211,0.00000150955999174155,0.104838709677419,-0.290931736662827,0.00244548718662131,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"420","NsiI.TP648509",10,41353679,0.0000113892721023723,0.0564516129032258,-0.281757476695295,0.00534018973449733,"C124+2560","PS_N","FarmCPU","FarmCPU","CmD_LI_mm"
"421","PstI.TP457393",1,60097068,0.000000000018887687327409,0.245967741935484,-0.333594434444453,0.0000000305980534704026,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"422","PstI.TP69823",1,70805200,0.0000000311484544939549,0.237903225806452,0.221845353514182,0.0000126151240700517,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"423","PstI.TP1025634",2,71277610,0.00015220457819822,0.0685483870967742,0.243421578454323,0.0293709512470599,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"424","NsiI.TP434679",3,11842346,0.0000833199432742266,0.108870967741935,0.204840201643783,0.0192826154434639,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"425","NsiI.TP827851",4,12330408,0.0000000000697595855795785,0.0564516129032258,0.673469332777468,0.0000000376701762129724,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"426","PstI.TP292268",5,3450082,0.000000000043795531170173,0.0887096774193549,0.491052138184129,0.0000000354743802478401,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"427","PstI.TP418863",6,59970341,0.0000587709129740345,0.100806451612903,0.223456112552225,0.0158681465029893,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"428","PstI.TP617554",7,3245920,0.000163171951372555,0.104838709677419,0.181831386095413,0.0293709512470599,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"429","PstI.TP292777",7,64227793,0.0000139751376858547,0.0524193548387096,0.279530633546822,0.00452794461021692,"C124+2560","PS_N","FarmCPU","FarmCPU","CmN"
"430","PstI.TP972953",1,7984963,0.0000725590290112497,0.435483870967742,7.78119169844089,0.0293864067495561,"C124+2560","PS_N","FarmCPU","FarmCPU","Cml_cm"
"431","PstI.TP105605",3,54845915,0.0000684987209939826,0.0806451612903226,-17.5203599382981,0.0293864067495561,"C124+2560","PS_N","FarmCPU","FarmCPU","Cml_cm"
"432","NsiI.TP34193",6,47900218,0.0000424924422825926,0.141129032258065,13.15085064948,0.0293864067495561,"C124+2560","PS_N","FarmCPU","FarmCPU","Cml_cm"
"433","PstI.TP1071296",11,7466,0.0000125166549920613,0.149193548387097,11.9397411327651,0.0202769810871393,"C124+2560","PS_N","FarmCPU","FarmCPU","Cml_cm"
"434","PstI.TP176880",1,28241729,0.0000244199023656697,0.0685483870967742,-0.219954161013481,0.00565146311891213,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"435","PstI.TP807213",1,57183105,0.000118189564877823,0.120967741935484,0.206588537790908,0.0212741216780081,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"436","PstI.TP619305",1,79505879,0.00000135065559344775,0.137096774193548,0.220570759396022,0.000547015515346339,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"437","PstI.TP460957",2,63153566,0.00000125923978160595,0.108870967741935,0.272134901761714,0.000547015515346339,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"438","PstI.TP171713",4,6902976,0.000000483516417550641,0.0685483870967742,-0.302186458283048,0.000391648298216019,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"439","PstI.TP404112",4,61296221,0.0000158612718546229,0.0887096774193549,0.256095779299538,0.00428254340074818,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"440","PstI.TP317521",4,66042591,0.000203955131980919,0.145161290322581,0.182721547481852,0.0330407313809089,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"441","PstI.TP639375",5,655773,0.0000062813231416435,0.0766129032258065,0.266218872855281,0.00203514869789249,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"442","PstI.TP676134",9,57652835,0.0000572706379445005,0.104838709677419,0.185547926420666,0.0115973041837614,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"443","PstI.TP1014210",11,7040,0.0000000156406608073796,0.0564516129032258,-0.411505839952836,0.000025337870507955,"C124+2560","PS_N","FarmCPU","FarmCPU","GS"
"444","PstI.TP993272",2,58286678,0.000168544035215816,0.451612903225806,-0.752130005043863,0.0455068895082703,"C124+2560","PS_N","FarmCPU","FarmCPU","SDW_kg"
"445","PstI.TP965825",3,63530528,0.0000293997569831123,0.0766129032258065,-0.588879716928216,0.0119069015781605,"C124+2560","PS_N","FarmCPU","FarmCPU","SDW_kg"
"446","PstI.TP745785",6,45615805,0.00000469666477848785,0.423387096774194,-0.348729707912177,0.00380429847057516,"C124+2560","PS_N","FarmCPU","FarmCPU","SDW_kg"
"447","PstI.TP55941",6,51146867,0.00000330777477088596,0.245967741935484,-0.430270051814367,0.00380429847057516,"C124+2560","PS_N","FarmCPU","FarmCPU","SDW_kg"
"448","PstI.TP315072",8,3139123,0.000119227148462957,0.366935483870968,0.258285307058833,0.0386295961019981,"C124+2560","PS_N","FarmCPU","FarmCPU","SDW_kg"
"449","PstI.TP31637",11,249,0.0000149350136551626,0.286290322580645,-0.263861001600644,0.0080649073737878,"C124+2560","PS_N","FarmCPU","FarmCPU","SDW_kg"
"450","PstI.TP457393",1,60097068,0.000000973730116653031,0.245967741935484,-0.746907348076035,0.000788721394488955,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"451","NsiI.TP827851",4,12330408,0.0000000741208062625707,0.0564516129032258,1.60586583682091,0.000120075706145365,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"452","NsiI.TP57283",6,49505312,0.0000161320972369057,0.129032258064516,-0.879499629778201,0.00519360213209332,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"453","PstI.TP935926",6,55352294,0.000226877606078326,0.318548387096774,-0.477175981987612,0.045942715230861,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"454","PstI.TP30555",6,58396527,0.00000152263350957018,0.205645161290323,0.924954072666708,0.000822222095167897,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"455","PstI.TP1155086",9,50004653,0.0000102029870589882,0.233870967741935,0.848916412509067,0.00413220975889022,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"456","NsiI.TP648509",10,41353679,0.0000192355634521975,0.0564516129032258,-1.04627801034307,0.00519360213209332,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"457","PstI.TP401147",11,3119,0.0000563821221565364,0.0967741935483871,-0.779680731599962,0.0130484339847984,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld"
"458","PstI.TP869093",1,11187262,0.000142007611058468,0.221774193548387,-0.548619798742376,0.0328646185592454,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld_kg"
"459","PstI.TP993272",2,58286678,0.0000341138364283509,0.451612903225806,-1.3273291086853,0.00921073583565474,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld_kg"
"460","PstI.TP965825",3,63530528,0.00000588072037027787,0.0766129032258065,-0.965391224717451,0.00238169174996254,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld_kg"
"461","NsiI.TP827851",4,12330408,0.0000000651140601334702,0.0564516129032258,1.45481921003025,0.000105484777416222,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld_kg"
"462","PstI.TP55941",6,51146867,0.0000268310363192181,0.245967741935484,-0.493719829552915,0.00869325576742666,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld_kg"
"463","PstI.TP401147",11,3119,0.00000406494450017631,0.0967741935483871,-0.910629343420477,0.00219507003009521,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld_kg"
"464","NsiI.TP39895",11,9610,0.000000475707288161942,0.274193548387097,-0.530642453117781,0.000385322903411173,"C124+2560","PS_N","FarmCPU","FarmCPU","Yld_kg"
"465","NsiI.TP481176",1,7350098,0.0000473686133807061,0.245283018867925,-0.0413351963920314,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","FD_1"
"466","PstI.TP457393",1,60097068,0.000013582051557754,0.207547169811321,-0.0508785131931392,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","FD_1"
"467","PstI.TP772632",2,65920887,0.0000757216264082161,0.179245283018868,0.0368482223234837,0.0417377604762087,"F106+4185","PS_N","FarmCPU","FarmCPU","FD_1"
"468","PstI.TP537424",3,53114444,0.0000239365619574164,0.334905660377358,-0.0367065788404062,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","FD_1"
"469","PstI.TP1052140",6,19137861,0.0000472836102524024,0.0990566037735849,0.0563403272003061,0.0326369746193065,"F106+4185","PS_N","FarmCPU","FarmCPU","FD_1"
"470","PstI.TP332845",3,68039381,0.00000398809622406824,0.452830188679245,-0.12447681758752,0.0109911931935321,"F106+4185","PS_N","FarmCPU","FarmCPU","FD_50"
"471","NsiI.TP481176",1,7350098,0.00000408710836933815,0.245283018867925,-0.0156682139051697,0.00375469022196531,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
"472","PstI.TP245404",1,79960134,0.0000203599318143071,0.150943396226415,-0.0164309741858871,0.0112223944160461,"F106+4185","PS_N","FarmCPU","FarmCPU","FM_1"
